"","V1","V2","V3","V4","V5","V6"
"119",-0.0458041088948678,-0.0842665344235961,0.179675157182572,0.286389374814861,-0.0827943135933949,-0.68912869601262
"120",-0.0344987993155362,0.219141475366708,-0.18664552591429,-0.549354680708852,0.497374045057729,-0.0388466922280038
"121",0.237406263122759,0.362039296322893,0.305120705009524,0.736968525533348,0.0456677058148861,-0.0841739058917923
"122",-0.11198601765977,0.19524143601513,-0.393218679025765,-0.160422277572538,0.0823058219639528,0.0875270900012229
"123",-0.51650593787962,0.192861465664688,0.70004870082879,1.00265177184679,-0.026479975102894,-0.0320749340059708
"124",-0.0142787610648503,0.099456344109232,-0.276588443930569,-0.655721511666934,0.123431933924667,0.187193907653352
"125",0.179539638352595,-0.251930030547043,0.172943126655676,0.658229204236151,-0.527927260539581,0.519559687183259
"126",0.187318998580344,-0.458599075021089,0.2813459394266,0.537180694824135,-0.232589771803538,-0.00644768745755295
"127",-0.115325529539199,0.0596155999389545,-0.11933001709933,-0.0829730351379363,0.124195262201949,-0.0123428639438493
"128",0.245330143865228,-0.852446490494204,0.265664842633301,-0.555686281488203,-0.196573834285424,-0.0465686236870808
"129",-0.569735034452833,-0.694123583737007,1.06603372796112,0.3521997561547,0.96904144019073,-0.49137059483837
"130",0.0728502551434881,-0.121930546512482,0.122370943569181,-0.153071235821568,0.273306456671086,0.070719968682008
"131",0.0651152368164928,0.262885862557472,-0.0772542569171904,0.19385632057573,-0.261968397649843,0.155979682829525
"132",0.529081691622703,-0.801056098036463,1.0489532701614,-0.0850979379031056,0.0426989147342894,0.181860460046458
"133",0.248234119564737,-0.801727018225972,0.245463033732649,0.193880952716281,0.149236151532654,0.231467705007636
"134",0.0657450402156114,0.0495369249659947,-0.408619992635132,-0.41529940406106,-0.260382633838714,-0.15024001619807
"135",-0.140158336772381,-0.463893610047868,0.362045605877958,-0.0615204631903843,0.18386136695326,-0.129099712521073
"136",-0.0998087767617871,0.095404554504304,-0.283161047444081,-0.0120267317185371,-0.209198602018712,-0.224687023924759
"137",0.402174946126096,-0.781464376295677,-0.156402544608558,-0.57886375253746,0.38052671784108,0.474253430389727
"138",-0.128623413657455,0.0025434651130464,0.0627511382513917,0.199428646349816,0.0195459302080587,0.0639268496143396
"139",-0.138349811729248,0.354015369830575,0.900489656438205,0.468684880211266,-0.22922116170389,0.404148639975854
"140",-0.0598514802895736,0.26457067520081,0.199464981137233,-0.062358571807869,0.211414098862772,0.235725374462883
"141",-0.215303089961469,-0.0568596455585822,0.167179580370807,0.0779630718562029,-0.365886113096506,-0.194512384240579
"142",-0.0247445134120981,-0.663785725060316,0.426009596823525,0.605221936510993,-0.0756786706087377,0.00896055129095494
"143",-0.178765345407014,-0.356419162237146,0.044229118985892,0.260898800189385,0.0167204054388814,-0.36975949378749
"144",0.387884771522313,-0.184432790961231,-0.269176390100653,-0.0846013668894083,0.316917020726794,0.0119974813502037
"145",-0.661286824006036,0.125500166963044,-0.0498878056130105,-0.804567141138961,-0.326712216283332,0.23994181469762
"146",0.176276862356918,-0.375116803068679,0.216453888536386,-0.0197386053858236,-0.140024867996529,0.333823879521458
"147",0.5138303716708,-0.258246004795344,-0.265029814177366,-0.115946528939258,0.0727964680420725,0.475417124466578
"148",0.15383791267996,0.434913215581418,-0.24110217621443,-0.0767318569754407,-0.0521176117649976,-0.239406562163578
"149",0.0134903806063785,-0.20264750018798,0.0863902498735707,0.353938640719359,0.115623387018711,-0.035218410788407
"150",0.391765022078182,-0.323764287011091,-0.0784403780255104,0.0943914027704513,-0.0501780040029896,-0.0762276481243972
"151",-0.343618349215405,0.147940218832969,-0.803924791959633,0.951502273779288,-0.0945717577869545,-0.636830352614001
"152",0.0829366491155887,0.119875633939304,-0.0586583920413758,0.188560194804309,-0.002922967704216,0.004746738643185
"153",0.38487543986695,-0.167121314786254,-0.106517973830119,0.276451576426952,0.194111602330105,-0.0330528330558327
"154",-0.141531727665362,0.158282769753558,0.0818238593530227,0.123075216527732,-0.165688762932566,-0.185293951421701
"155",0.18477925829063,-0.0511389556414161,0.0339779804017095,-0.203929492966068,-0.0943036437750143,0.302465089133716
"156",0.222088722306446,0.115569170882261,-0.875034955100784,0.143219202697119,0.243890940711827,0.299246863598749
"157",0.125742678405261,0.0662123490561806,0.210032247829247,1.06781208149989,-0.550404293824607,0.493985411323691
"158",0.164872774785176,0.601436585153473,-0.971336429575419,-0.128078446012861,-0.947852041808385,0.781621661075468
"159",-0.237823138828644,-0.451358026151723,0.0135806031568547,-0.0470797045150597,0.0448211968805301,-0.532841815959569
"160",-0.706901388512404,1.59555839758746,0.601543428257438,0.00613459592956037,0.0422176872308433,0.218006156411567
"161",-0.238587460639428,0.00640117489838266,-0.443018392083106,0.365441363586562,-0.113880346751714,0.204728916596029
"162",-0.0878801990576401,-0.180648279723865,-0.139569199390377,0.151021558788232,-0.313844543967579,0.00485569595370442
"163",0.392064042885316,-0.209850966233541,0.597261838576574,-0.242306990195755,0.151566308030795,-0.230240510478434
"164",0.41730982630272,-0.97153442459379,-1.49682568796942,-0.0130302738623089,-0.164788396288384,-0.516099909809013
"165",-0.444865955736803,0.0812559245663562,0.149416125180841,0.0600053544277981,0.650683418589783,0.0227683386434363
"166",0.503705285272107,0.0652612355233244,0.4703340356265,-0.438516762564617,-0.20792927970402,0.345481850146619
"167",0.181910085392828,0.278136021922142,0.350766269970907,0.184876264658035,-0.685554399115271,0.164078543511424
"168",0.406614131984037,0.019432935632684,-0.0172789606737601,-0.369882888449721,-0.165197000983617,-0.0442565810994566
"169",0.0681614953774838,-0.199613668229643,-0.000139572408872489,-0.441320165664903,-0.254862979937262,-0.0254108685087657
"170",0.465808335173919,0.0754119959106096,-0.225584139116103,-0.248081164212754,0.184366563637353,-0.267735639187123
"171",-0.0699192515217246,-0.0730241368783393,0.0865122170558663,-0.17660967607786,0.244246645229493,-0.347862705808257
"172",-0.100009464471519,0.256399709874545,0.531799311045943,0.406459543877976,0.321962722794851,0.133710565955244
"173",0.251399661291431,-0.324570631513911,-0.010826238419161,0.100570210447606,-0.151095516399943,0.21464071217236
"174",-0.398749419635708,-0.243123242231409,0.19525492126806,-0.0701091401550277,0.0981817426664672,-0.0247793773175348
"175",-0.6440867101357,-0.719617752703707,0.0946229912840409,-0.305357286153023,0.33977201286278,-0.147690541110106
"176",0.850798618064236,-0.00795547712596886,-0.56789113692256,-0.3372076687792,-1.07470410022018,-0.228618167240414
"177",-0.280614153133469,-0.0903574162941211,-0.637561374830814,-0.269737228215811,-0.223777564567099,0.85937381005676
"178",-0.346910307031158,-0.369771704083181,-1.26170542165014,-0.166842083677193,-0.907180248843686,-0.581025325538047
"179",0.365004908512651,0.234717039962759,-0.116086129814312,-0.272233629761684,0.221891615737508,0.232416993428845
"180",-0.841080799053178,0.354444702331936,0.171001672402099,-0.241272268246994,-0.450855953682165,0.920609960924232
"181",0.455729524700439,0.445657181508831,-0.635748319342951,-0.221203709380441,0.210704625263617,1.00131385121633
"182",0.362581145900726,0.231056331764399,0.475521220354997,0.553528998236513,-0.488284487836045,0.522996138002862
"183",0.0466696247913958,-0.168581201974003,-0.37717825531036,0.051923093093272,-0.529894342281502,0.0295747572275134
"184",0.453590004543932,-0.0399170389769669,0.0558205742041221,0.00458098365527761,-0.230455428303214,-0.310253849582719
"185",0.360604679814753,-0.394685100183864,-0.171695521583433,-0.532786797071176,0.103916772997796,-0.299400116277316
"186",0.406301757245713,-0.825911877663476,0.461758814367644,0.206054241286977,0.441298467830839,0.383742391735666
"187",0.160678220857968,0.125800687208007,0.105475190609199,-1.13892622008105,-0.58545944475998,0.440788183444771
"188",-0.175263314716205,0.568148392317342,0.0213675241581278,-0.0868647137283228,0.131538383720817,0.455339937249508
"189",-0.248912291447167,0.195425074094489,-0.465482550917959,-0.0127276109972328,0.438412211035709,0.213294848867922
"190",-0.171399364001839,0.872844052701611,0.0463914463682003,-0.128587819636451,-0.143666938728388,0.162235200605652
"191",-0.0940360564442377,-0.229324388777764,-0.0952113011172339,0.0195311815078269,0.0299589509847689,-0.129402896834894
"192",0.215136556746013,-0.181829477452586,-0.13189495438655,0.0403232963727904,0.153855836763476,0.195094722946958
"193",0.124371203782374,-0.364570812025658,0.615490394993215,-1.06701893521928,-0.606303506965184,-0.712614807699391
"194",0.0770711855386911,-0.360753277843408,-0.314742638759501,-0.522892676188199,-0.224134101160626,0.0916409859664197
"195",0.0685979496231718,-0.485338192235406,-0.111799856441105,-0.424802940724022,0.259109380430126,-0.287499807421303
"196",0.320976285896835,1.10382865575829,-0.265156340157538,1.12667812046985,-1.8059422570379,0.30955015833143
"197",0.404826215031858,0.747925313124976,-0.727169344826331,2.64873300295364,-1.9819126870774,2.37327233056344
"198",0.382383296682742,-0.0366306312042949,0.344941407967612,0.0717480649275578,0.114031658710445,0.569613682258629
"199",0.12741147398573,0.15715771335957,0.465299605809809,0.271732462403887,0.283407294042666,0.187013586429725
"200",-0.710610263367384,-0.218709879253883,-0.0159513882815004,0.30281521202482,-0.174502464377617,0.353456528150754
"201",0.00464813284291704,0.238932697669213,0.597070401666285,0.142354796109958,-0.0566575388621712,-0.178096156143438
"202",0.172896674926314,-0.572929862937545,-0.554331705731947,-0.325663802056715,-0.646359637020396,0.46785457368689
"203",-0.21790394268971,-0.159988988880833,-0.272848350899029,-0.127490243519898,0.234169470498479,-0.461306828468946
"204",-0.027201701894481,0.0722327096500881,-0.170838608590839,0.416422653950744,0.094214884369032,-0.201714873813327
"205",0.126314601291239,0.127223939572018,0.118424142468683,0.381490486419417,-0.274604953288187,0.294698607913906
"206",-0.0573870180210064,0.812995975121224,1.39890089913571,-0.113045968651407,0.753138786131766,-0.31513247596914
"207",0.115133828959958,0.141522680599197,-0.380022083855825,0.0766513768497813,0.105427972716529,0.0703029660609694
"208",-0.394213091991521,-0.111379576168139,0.0932396224728907,-0.206596932647155,-0.0528845248348219,0.0507194818019503
"209",0.718694065613913,0.0915492000353394,-0.251913001707915,0.53754212109667,-0.106771199483283,0.14114556083169
"210",-0.0339686636408724,0.0193679537140544,0.316502922093479,-0.0536061259315207,-0.206967975420556,0.19539498709597
"211",-0.184195116062064,0.227731325263289,0.897936932490987,0.483659210411429,0.0411031575569479,0.642657378674277
"212",-0.311614729870004,0.516701796262625,-0.140940442065957,0.098573212185406,0.18456054882922,-0.110628732758146
"213",0.18694718111258,-0.280341684300056,0.0905004823782551,-0.401401982066289,0.299832632923154,0.102642819457791
"214",0.48680746915012,0.578821144645505,0.0151636387155032,-0.2816039652408,-0.0726957550317712,-0.109678864159375
"215",-0.0291408083380295,0.0141236621222998,-0.324646704679494,-0.22101999967893,0.155891376271486,0.071961582202835
"216",0.196499672743056,-0.137484154417903,-0.00542134081908256,-0.372626688749589,0.0416541041765267,0.193133951054641
"217",0.0669804434896881,-0.0744345778121727,0.202210006025586,0.058335940512467,0.155736691098578,-0.384647777366011
"218",-0.24419706773591,0.0973528625491353,-0.0848471086378386,0.483124000230317,-0.31936131282637,-0.0936808204368431
"219",0.531734138035468,0.0743845246652184,-0.161441738936296,-0.168238216329061,-0.336157525275175,0.273322415833705
"220",0.574112425531772,-0.00795987841096077,0.140478639144887,0.183210248700623,-0.0196251963769785,0.194273928681983
"221",0.148542345351939,0.279229485453502,0.277835444023683,-0.265059871476871,-0.161668660968816,0.27996274270207
"222",0.453690017231846,-0.236850073906187,0.204478311818242,0.0291323038950994,-0.0214582431831651,0.313024011615799
"223",-0.0227511552328499,0.305243631433008,0.0548213464794727,-0.262205061316381,-0.0914656303284601,0.0104228782337444
"224",-0.115481899299299,-0.220208932471142,-0.845230992096123,0.993704035006255,1.10292453545278,0.0766230738331057
"225",0.0297741570410908,0.0892686876170992,0.31878778772922,-0.758287154441212,-0.559683903067861,-0.718595592588943
"226",-0.253628564776667,-0.140551503769442,-0.277029539204116,0.0573093045030629,-0.138199108363284,-0.364779617021289
"227",-0.724642406669877,-0.713485126468934,0.58638279164926,0.190653229048199,0.392128259133029,-0.466758880365096
"228",0.420697128143003,0.443884752835225,-0.47744016970574,0.296047184398267,0.287863313730672,0.352058753289817
"229",0.366626051636144,0.277230914820344,0.820676049383543,-0.947238083762956,-0.108648821027752,-0.00413416741984133
"230",0.261143948729493,-0.223316111881761,0.1889767651986,0.419247008308611,0.209673674515566,0.180707422373822
"231",-0.116456376128485,-0.045137931554628,-0.101063875975087,-0.287240870447607,0.018908546974502,0.138143289793494
"232",0.286294119933397,0.31438513243563,-0.116873902235754,-0.394395344103655,0.453266509378217,0.703620765042431
"233",0.424726268522145,-0.43381372163574,0.246589199167697,-0.423669497342012,0.57468217379741,0.440268846909287
"234",0.189980712472024,-0.0300801728692625,-0.681454610166148,0.874831458241159,-0.0365188579177153,0.402596200826553
"235",0.0167418362509271,-0.329559988172833,0.586931698810929,-0.174331328244193,0.693954445257381,0.194405682986125
"236",-0.099044093231452,0.45647020651618,0.13384915185595,0.175064090054238,0.184262129756759,0.47289103307419
"237",0.101668307933659,0.333719187611383,1.00589882973405,0.478457578492862,0.592511321798959,0.343453009248892
"238",-0.383742439030267,-0.794751549199836,0.358012097986117,-0.770700420466023,-0.00421754847662069,-0.347167373197565
"239",0.462235546459131,0.0576192707854117,-0.0456451263903061,-0.128920747748978,-0.393903417539178,0.0363279033810622
"240",-0.262891587619448,-0.0794444767227382,-0.491277805318889,0.590516931762717,-0.0677137833353021,0.0235140483245219
"241",0.0344053776992945,0.387635808474708,-1.63838259336502,0.663462162854415,-0.0778308672153632,-0.133331740527082
"242",-0.516584789910248,0.224218722306524,0.530300174176975,-0.0970906927836329,0.00409809944582984,-0.245244628018412
"243",0.210760749984477,-0.0499663486839414,0.107934700610713,0.178675942531629,-0.415041288176092,-0.413219665756585
"244",-0.0385295304644412,-0.0756179467145676,-0.237247022397122,0.181997961961393,-0.100891773940414,-0.216032648772133
"245",0.246897196812522,0.117170550376408,-0.0655471267458114,-0.273605601095239,-0.338665364621711,-0.405177580921109
"246",-0.071414533202972,-0.00987574364260086,0.227144911522949,0.0544686540432707,-0.156496651858257,0.467676349915069
"247",-0.348058779480329,0.0844933241488204,0.27813545676622,-0.203042072153393,0.0460318497107775,0.139348495837251
"248",-0.0408427703995781,-0.163909541857675,-0.405735141587695,0.970038882865936,-0.0324979148583494,-0.513729199266341
"249",0.0867843147966348,-0.118692384418783,-0.829515051915635,0.394246257956816,0.108922043911494,0.0524884274190138
"250",-0.079252357952791,0.0479354203200562,0.0714291038007123,-0.103327827085679,-0.193205369823611,-0.299203901541811
"251",-0.0527637738029825,0.038969506936045,0.0519773869600187,0.534394074382838,-0.89155961642376,-0.317909666900963
"252",-0.10556529301489,0.579901897720036,-0.973094331238448,0.428000647188008,-0.144789741358983,-0.483874665937231
